9606.ENSP00000263923	9606.ENSP00000282397	KDR	FLT1	9606	0.998	0	0	0	0.162	0.98	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000282397	KDR	FLT1	9606	0.998	0	0	0	0.162	0.98	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000376123	KDR	SH2D2A	9606	0.999	0	0	0	0	0.462	0.9	0.985
9606.ENSP00000263923	9606.ENSP00000376123	KDR	SH2D2A	9606	0.999	0	0	0	0	0.462	0.9	0.985
9606.ENSP00000263923	9606.ENSP00000297904	KDR	FIGF	9606	0.999	0	0	0	0	0.495	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000297904	KDR	FIGF	9606	0.999	0	0	0	0	0.495	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000478570	KDR	VEGFA	9606	0.999	0	0	0	0.062	0.984	0.9	0.992
9606.ENSP00000263923	9606.ENSP00000478570	KDR	VEGFA	9606	0.999	0	0	0	0.062	0.984	0.9	0.992
9606.ENSP00000263923	9606.ENSP00000401303	KDR	SHC1	9606	0.999	0	0	0	0.049	0.911	0.9	0.946
9606.ENSP00000263923	9606.ENSP00000401303	KDR	SHC1	9606	0.999	0	0	0	0.049	0.911	0.9	0.946
9606.ENSP00000263923	9606.ENSP00000417273	KDR	NCK1	9606	0.999	0	0	0	0	0.843	0.9	0.949
9606.ENSP00000263923	9606.ENSP00000417273	KDR	NCK1	9606	0.999	0	0	0	0	0.843	0.9	0.949
9606.ENSP00000263923	9606.ENSP00000344115	KDR	CDH5	9606	0.999	0	0	0	0.231	0.869	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000344115	KDR	CDH5	9606	0.999	0	0	0	0.231	0.869	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000480043	KDR	VEGFC	9606	0.999	0	0	0	0.062	0.945	0.9	0.991
9606.ENSP00000263923	9606.ENSP00000480043	KDR	VEGFC	9606	0.999	0	0	0	0.062	0.945	0.9	0.991
9606.ENSP00000263923	9606.ENSP00000265371	KDR	NRP1	9606	0.999	0	0	0	0.062	0.992	0.9	0.99
9606.ENSP00000263923	9606.ENSP00000265371	KDR	NRP1	9606	0.999	0	0	0	0.062	0.992	0.9	0.99
9606.ENSP00000265371	9606.ENSP00000452786	NRP1	ITGB3	9606	0.47	0	0	0	0.085	0	0	0.444
9606.ENSP00000265371	9606.ENSP00000452786	NRP1	ITGB3	9606	0.47	0	0	0	0.085	0	0	0.444
9606.ENSP00000265371	9606.ENSP00000344115	NRP1	CDH5	9606	0.505	0	0	0	0.063	0	0	0.493
9606.ENSP00000265371	9606.ENSP00000344115	NRP1	CDH5	9606	0.505	0	0	0	0.063	0	0	0.493
9606.ENSP00000265371	9606.ENSP00000457421	NRP1	PECAM1	9606	0.564	0	0	0	0.062	0	0	0.554
9606.ENSP00000265371	9606.ENSP00000457421	NRP1	PECAM1	9606	0.564	0	0	0	0.062	0	0	0.554
9606.ENSP00000265371	9606.ENSP00000297904	NRP1	FIGF	9606	0.709	0	0	0	0	0	0	0.708
9606.ENSP00000265371	9606.ENSP00000297904	NRP1	FIGF	9606	0.709	0	0	0	0	0	0	0.708
9606.ENSP00000265371	9606.ENSP00000480043	NRP1	VEGFC	9606	0.797	0	0	0	0.1	0.063	0	0.778
9606.ENSP00000265371	9606.ENSP00000480043	NRP1	VEGFC	9606	0.797	0	0	0	0.1	0.063	0	0.778
9606.ENSP00000265371	9606.ENSP00000353582	NRP1	NRP2	9606	0.866	0	0	0	0.098	0.476	0.72	0.917
9606.ENSP00000265371	9606.ENSP00000353582	NRP1	NRP2	9606	0.866	0	0	0	0.098	0.476	0.72	0.917
